date,price,bedrooms,bathrooms,sqft_living,sqft_lot,floors,waterfront,view,condition,sqft_above,sqft_basement,yr_built,yr_renovated,city,zipcode,was_renovated,effective_year,house_age,age_effective,price_per_sqft
2014-05-06,515000.0,3.0,2.5,1790,7167,2.0,0,0,3,1790,0,1989,,Sammamish,98074,0,1989,25,25,287.70949720670393
2014-05-06,513000.0,4.0,2.5,2000,5684,2.0,0,0,3,2000,0,1996,,Kenmore,98028,0,1996,18,18,256.5
2014-05-06,599000.0,4.0,2.25,2260,29930,2.0,0,0,4,1400,860,1977,,Bellevue,98006,0,1977,37,37,265.04424778761063
2014-05-06,685000.0,4.0,2.5,3030,7864,2.0,0,0,3,3030,0,1999,,Sammamish,98074,0,1999,15,15,226.07260726072607
2014-05-06,365000.0,3.0,1.5,1310,8160,1.0,0,0,3,1310,0,1950,,Seattle,98133,0,1950,64,64,278.62595419847327
2014-05-06,762300.0,4.0,2.5,3880,14550,2.0,0,0,3,3880,0,1987,,Sammamish,98074,0,1987,27,27,196.46907216494844
2014-05-06,1580000.0,4.0,3.25,3760,10920,1.5,0,0,5,2400,1360,1950,,Seattle,98105,0,1950,64,64,420.21276595744683
2014-05-06,562000.0,5.0,2.25,3040,8111,2.0,0,0,3,3040,0,1984,,Redmond,98052,0,1984,30,30,184.8684210526316
2014-05-06,530000.0,5.0,2.5,2910,9636,1.0,0,0,4,1690,1220,1964,,Bellevue,98008,0,1964,50,50,182.13058419243987
2014-05-06,525000.0,3.0,2.5,2970,11985,1.0,0,0,3,1770,1200,1995,,Sammamish,98074,0,1995,19,19,176.76767676767676
2014-05-06,484000.0,2.0,1.75,1660,6000,1.0,0,0,3,1160,500,1942,,Seattle,98105,0,1942,72,72,291.56626506024094
2014-05-06,725126.0,4.0,2.5,3200,12369,2.0,0,0,3,3200,0,1998,,Newcastle,98059,0,1998,16,16,226.601875
2014-05-06,360000.0,4.0,2.0,2680,18768,1.0,0,0,5,2680,0,1965,,Auburn,98001,0,1965,49,49,134.32835820895522
2014-05-06,387000.0,3.0,1.0,1230,9568,1.0,0,0,5,1230,0,1962,,Newcastle,98056,0,1962,52,52,314.6341463414634
2014-05-06,483500.0,4.0,2.5,2740,45732,2.0,0,0,3,2740,0,1995,,Woodinville,98077,0,1995,19,19,176.45985401459853
2014-05-06,655500.0,4.0,3.5,3380,8330,2.0,0,0,3,3380,0,2000,,Shoreline,98177,0,2000,14,14,193.93491124260356
2014-05-06,345000.0,3.0,1.0,1110,6250,1.0,0,0,3,1110,0,1956,,Seattle,98115,0,1956,58,58,310.81081081081084
2014-05-06,533000.0,5.0,2.75,1800,3780,1.5,0,0,3,1400,400,1926,,Seattle,98103,0,1926,88,88,296.1111111111111
2014-05-06,385000.0,3.0,1.75,1900,5520,1.0,0,0,3,1280,620,1982,,Seattle,98118,0,1982,32,32,202.6315789473684
2014-05-06,675000.0,2.0,1.0,930,36478,1.0,0,2,3,930,0,1951,,Bellevue,98006,0,1951,63,63,725.8064516129032
2014-05-06,197000.0,3.0,1.75,1690,7735,1.0,0,0,4,1060,630,1976,,Auburn,98001,0,1976,38,38,116.5680473372781
2014-05-06,485000.0,3.0,2.0,1420,4080,1.5,0,0,3,1420,0,1905,2013.0,Seattle,98103,1,2013,109,1,341.5492957746479
2014-05-06,1870000.0,5.0,4.0,4510,15175,2.0,0,0,3,4510,0,1969,2002.0,Mercer Island,98040,1,2002,45,12,414.6341463414634
2014-05-06,295000.0,3.0,2.25,1980,8000,1.0,0,0,4,1560,420,1974,,Federal Way,98023,0,1974,40,40,148.989898989899
2014-05-06,499000.0,2.0,1.75,1170,2400,1.0,0,0,4,740,430,1903,,Seattle,98103,0,1903,111,111,426.4957264957265
2014-05-06,1050000.0,3.0,2.5,2200,1970,2.0,0,0,3,1610,590,2008,,Seattle,98102,0,2008,6,6,477.27272727272725
2014-05-06,191000.0,3.0,1.5,800,8850,1.0,0,0,4,800,0,1959,,Federal Way,98023,0,1959,55,55,238.75
2014-05-06,500000.0,3.0,2.5,1480,1171,3.0,0,0,3,1480,0,2006,,Seattle,98112,0,2006,8,8,337.8378378378378
2014-05-06,390000.0,5.0,3.75,2890,5000,1.0,0,0,3,1310,1580,2006,,Seattle,98144,0,2006,8,8,134.94809688581316
2014-05-06,979000.0,3.0,2.5,2690,4047,3.0,0,0,3,2690,0,2014,,Seattle,98117,0,2014,0,0,363.9405204460966
2014-05-06,580000.0,4.0,3.25,3569,8327,2.0,0,0,3,3569,0,2013,,Renton,98055,0,2013,1,1,162.5105071448585
2014-05-06,369950.0,3.0,2.0,1270,1320,3.0,0,0,3,1270,0,2006,,Seattle,98103,0,2006,8,8,291.2992125984252
2014-05-06,1800000.0,5.0,5.0,4490,10279,2.0,0,0,3,3930,560,2013,,Bellevue,98004,0,2013,1,1,400.89086859688194
2014-05-06,776000.0,4.0,2.5,3040,6425,2.0,0,0,3,3040,0,2008,,Redmond,98052,0,2008,6,6,255.26315789473685
2014-05-07,519950.0,3.0,2.25,1170,1249,3.0,0,0,3,1170,0,2014,,Seattle,98107,0,2014,0,0,444.4017094017094
2014-05-07,255000.0,5.0,2.25,2060,8632,1.0,0,0,3,1030,1030,1962,,Burien,98146,0,1962,52,52,123.7864077669903
2014-05-07,495000.0,3.0,1.0,990,6000,1.0,0,0,3,990,0,1943,,Seattle,98105,0,1943,71,71,500.0
2014-05-07,510000.0,4.0,2.5,2430,5203,2.0,0,0,3,2430,0,2003,,Shoreline,98155,0,2003,11,11,209.87654320987653
2014-05-07,1150000.0,4.0,4.0,4460,103382,2.0,0,0,3,4460,0,2001,,Redmond,98053,0,2001,13,13,257.84753363228697
2014-05-07,253000.0,3.0,1.75,1250,10122,1.0,0,0,3,1250,0,1994,,Black Diamond,98010,0,1994,20,20,202.4
2014-05-07,503000.0,3.0,2.75,1540,6760,1.0,0,0,5,1210,330,1980,,Kirkland,98034,0,1980,34,34,326.6233766233766
2014-05-07,275000.0,3.0,2.5,1600,7000,2.0,0,0,4,1600,0,1993,,Maple Valley,98038,0,1993,21,21,171.875
2014-05-07,249000.0,3.0,1.0,1110,8423,1.0,0,0,3,1110,0,1952,,Burien,98166,0,1952,62,62,224.32432432432432
2014-05-07,310000.0,3.0,1.75,1840,10723,1.0,0,0,4,1220,620,1974,,Renton,98058,0,1974,40,40,168.47826086956522
2014-05-07,750000.0,3.0,2.75,2520,5401,1.0,0,0,4,1360,1160,1946,,Seattle,98119,0,1946,68,68,297.6190476190476
2014-05-07,630000.0,3.0,2.5,2680,327135,2.0,0,0,3,2680,0,1995,,Ravensdale,98051,0,1995,19,19,235.07462686567163
2014-05-07,599999.0,9.0,4.5,3830,6988,2.5,0,0,3,2450,1380,1938,,Seattle,98103,0,1938,76,76,156.65770234986945
2014-05-07,758000.0,4.0,2.75,2410,9549,1.0,0,0,4,1780,630,1956,,Kirkland,98033,0,1956,58,58,314.5228215767635
2014-05-07,248500.0,4.0,1.75,1720,10018,1.0,0,0,5,1720,0,1960,,Covington,98042,0,1960,54,54,144.47674418604652
2014-05-07,310000.0,3.0,1.75,2070,37904,1.0,0,0,4,1420,650,1973,,Kent,98031,0,1973,41,41,149.7584541062802
2014-05-07,460000.0,3.0,2.0,1760,9055,2.0,0,0,4,1760,0,1985,,Redmond,98052,0,1985,29,29,261.3636363636364
2014-05-07,675000.0,3.0,1.75,1680,10500,1.0,0,0,4,1680,0,1959,,Bellevue,98005,0,1959,55,55,401.7857142857143
2014-05-07,526000.0,2.0,2.0,1550,2400,1.5,0,0,4,1550,0,1900,,Seattle,98103,0,1900,114,114,339.35483870967744
2014-05-07,560000.0,3.0,3.0,4120,60392,2.0,0,2,3,3180,940,1994,,Carnation,98014,0,1994,20,20,135.92233009708738
2014-05-07,415000.0,4.0,3.0,1830,9548,2.0,0,0,3,1830,0,1991,,Bothell,98028,0,1991,23,23,226.775956284153
2014-05-07,246000.0,3.0,1.0,1400,7410,1.0,0,0,3,1400,0,1944,,Burien,98166,0,1944,70,70,175.71428571428572
2014-05-07,314500.0,3.0,1.75,1870,12381,1.0,0,0,4,1870,0,1957,,Federal Way,98003,0,1957,57,57,168.1818181818182
2014-05-07,3200000.0,7.0,4.5,6210,8856,2.5,0,2,5,4760,1450,1910,,Seattle,98109,0,1910,104,104,515.2979066022544
2014-05-07,420000.0,2.0,1.5,1040,3500,1.5,0,0,4,1040,0,1904,,Seattle,98144,0,1904,110,110,403.84615384615387
2014-05-07,535000.0,3.0,1.75,2720,149410,1.5,0,0,3,2720,0,1988,,Carnation,98014,0,1988,26,26,196.69117647058823
2014-05-07,350000.0,3.0,1.0,1010,9360,1.0,0,0,3,1010,0,1981,,Kirkland,98033,0,1981,33,33,346.53465346534654
2014-05-07,515000.0,3.0,1.75,1580,9147,1.0,0,1,4,1210,370,1967,,Bellevue,98008,0,1967,47,47,325.9493670886076
2014-05-07,749950.0,4.0,2.75,2600,6050,2.0,0,0,5,1960,640,1949,,Seattle,98116,0,1949,65,65,288.4423076923077
2014-05-07,230000.0,3.0,2.5,1920,9180,2.0,0,0,3,1920,0,1988,,Renton,98057,0,1988,26,26,119.79166666666667
2014-05-07,568000.0,3.0,2.0,2350,5080,1.5,0,0,3,1780,570,1929,,Seattle,98118,0,1929,85,85,241.70212765957447
2014-05-07,250000.0,1.0,1.0,1100,4373,1.0,0,0,2,820,280,1947,,Burien,98166,0,1947,67,67,227.27272727272728
2014-05-07,581000.0,4.0,2.0,2510,13695,1.0,0,0,4,1280,1230,1961,2001.0,Kirkland,98033,1,2001,53,13,231.47410358565736
2014-05-07,651000.0,3.0,2.5,3240,108366,2.0,0,0,4,3240,0,1991,,Kent,98042,0,1991,23,23,200.92592592592592
2014-05-07,600000.0,3.0,2.5,2460,108900,1.0,0,0,4,1860,600,1977,,Issaquah,98027,0,1977,37,37,243.90243902439025
2014-05-07,500000.0,2.0,1.0,1010,3885,1.5,0,0,4,1010,0,1906,1990.0,Seattle,98112,1,1990,108,24,495.0495049504951
2014-05-07,475000.0,2.0,1.0,820,2723,1.0,0,0,3,820,0,1921,,Seattle,98103,0,1921,93,93,579.2682926829268
2014-05-07,352000.0,5.0,2.5,2420,8560,1.0,0,2,3,1620,800,1978,,Seattle,98118,0,1978,36,36,145.45454545454547
2014-05-07,420000.0,3.0,2.25,1770,8165,2.0,0,0,3,1770,0,1977,,Kirkland,98034,0,1977,37,37,237.28813559322035
2014-05-07,428000.0,2.0,2.0,1350,3900,1.0,0,0,3,1350,0,2003,,Redmond,98053,0,2003,11,11,317.037037037037
2014-05-07,599000.0,3.0,1.75,1960,4788,1.0,0,0,4,1090,870,1920,,Seattle,98115,0,1920,94,94,305.61224489795916
2014-05-07,492000.0,4.0,2.5,3305,16164,1.5,0,0,5,2245,1060,1922,1956.0,Shoreline,98133,1,1956,92,58,148.86535552193646
2014-05-07,630000.0,2.0,2.25,2550,5663,1.0,0,0,3,1720,830,2011,,Renton,98056,0,2011,3,3,247.05882352941177
2014-05-07,900000.0,5.0,3.75,4130,226076,2.0,0,0,3,3170,960,1985,,Woodinville,98077,0,1985,29,29,217.91767554479418
2014-05-07,1110000.0,4.0,1.5,2310,13300,1.0,0,0,3,1890,420,1950,,Clyde Hill,98004,0,1950,64,64,480.5194805194805
2014-05-07,575000.0,4.0,2.0,1650,5000,1.0,0,0,3,1650,0,1955,,Seattle,98117,0,1955,59,59,348.4848484848485
2014-05-07,705000.0,4.0,2.5,2650,4316,1.5,0,0,3,1520,1130,1905,2013.0,Seattle,98116,1,2013,109,1,266.0377358490566
2014-05-07,940000.0,4.0,2.25,1890,5940,1.0,0,1,3,1470,420,1963,,Seattle,98112,0,1963,51,51,497.35449735449737
2014-05-07,313000.0,3.0,1.75,2190,8000,1.0,0,0,4,2190,0,1967,,Federal Way,98023,0,1967,47,47,142.92237442922374
2014-05-07,618080.0,3.0,2.5,2030,6500,2.0,0,0,3,2030,0,1988,,Issaquah,98027,0,1988,26,26,304.4729064039409
2014-05-07,640000.0,3.0,3.0,2270,5175,2.0,0,0,3,2130,140,2002,,Renton,98056,0,2002,12,12,281.9383259911894
2014-05-07,485000.0,3.0,2.0,1610,4160,1.0,0,0,4,1010,600,1917,,Seattle,98136,0,1917,97,97,301.2422360248447
2014-05-07,300000.0,2.0,1.0,760,3001,1.0,0,0,3,760,0,1913,,Seattle,98144,0,1913,101,101,394.7368421052632
2014-05-07,379500.0,2.0,1.0,1640,17335,1.0,0,0,3,840,800,1978,,Redmond,98053,0,1978,36,36,231.40243902439025
2014-05-07,339950.0,3.0,2.25,1630,12295,2.0,0,0,4,1630,0,1985,,Renton,98058,0,1985,29,29,208.55828220858896
2014-05-07,1500000.0,6.0,2.5,3560,6480,2.5,0,0,4,3560,0,1914,,Seattle,98112,0,1914,100,100,421.34831460674155
2014-05-07,1340000.0,3.0,3.0,2960,5500,2.0,0,2,3,2440,520,1937,1990.0,Seattle,98199,1,1990,77,24,452.7027027027027
2014-05-07,500000.0,3.0,2.5,1940,37565,1.0,0,0,4,1940,0,1987,,Issaquah,98027,0,1987,27,27,257.7319587628866
2014-05-07,239900.0,3.0,2.0,1410,7566,1.0,0,0,3,1410,0,1985,,Kent,98030,0,1985,29,29,170.1418439716312
2014-05-07,314950.0,3.0,1.0,1040,16986,1.0,0,0,4,1040,0,1968,,Renton,98059,0,1968,46,46,302.83653846153845
2014-05-07,361280.0,2.0,1.0,820,6400,1.0,0,0,4,820,0,1944,,Seattle,98126,0,1944,70,70,440.5853658536585
2014-05-07,100000.0,2.0,1.0,910,22000,1.0,0,0,3,910,0,1956,,Algona,98001,0,1956,58,58,109.89010989010988
2014-05-07,540000.0,7.0,5.75,3700,7647,2.0,0,1,3,3700,0,1948,1984.0,Lake Forest Park,98155,1,1984,66,30,145.94594594594594
2014-05-07,480500.0,4.0,2.5,2180,11200,1.0,0,0,4,2180,0,1968,,Woodinville,98072,0,1968,46,46,220.41284403669724
2014-05-07,280000.0,3.0,2.5,1600,4271,2.0,0,0,3,1600,0,2000,,Auburn,98001,0,2000,14,14,175.0
2014-05-07,440000.0,3.0,1.75,1500,6180,1.0,0,0,4,1060,440,1947,,Seattle,98118,0,1947,67,67,293.3333333333333
2014-05-07,530000.0,3.0,1.0,1340,4284,1.0,0,0,3,1080,260,1910,,Seattle,98105,0,1910,104,104,395.5223880597015
2014-05-07,560000.0,3.0,2.0,1860,13374,1.0,0,0,3,1860,0,1985,,Issaquah,98027,0,1985,29,29,301.0752688172043
2014-05-07,775000.0,3.0,2.0,2540,7200,1.5,0,3,4,1600,940,1905,,Seattle,98144,0,1905,109,109,305.11811023622045
2014-05-07,160000.0,2.0,1.0,1040,13100,1.0,0,0,5,1040,0,1912,,Kent,98032,0,1912,102,102,153.84615384615384
2014-05-07,209950.0,3.0,1.5,1380,11130,1.0,0,0,3,1380,0,1960,,Federal Way,98003,0,1960,54,54,152.13768115942028
2014-05-07,226500.0,3.0,1.75,1640,10762,1.0,0,0,3,1130,510,1988,,Covington,98042,0,1988,26,26,138.109756097561
2014-05-07,380000.0,5.0,1.75,3000,6000,1.0,0,0,5,1500,1500,1958,,Seattle,98178,0,1958,56,56,126.66666666666667
2014-05-07,409500.0,4.0,2.75,2140,13000,1.0,0,0,3,1320,820,1968,,Kenmore,98028,0,1968,46,46,191.3551401869159
2014-05-07,690000.0,3.0,2.0,1760,6428,1.0,0,0,4,980,780,1942,,Seattle,98199,0,1942,72,72,392.04545454545456
2014-05-07,405000.0,3.0,2.25,1660,8307,1.0,0,0,4,1660,0,1961,,Shoreline,98133,0,1961,53,53,243.97590361445782
2014-05-07,375000.0,3.0,2.5,1830,13042,2.0,0,0,3,1830,0,1990,,Maple Valley,98038,0,1990,24,24,204.91803278688525
2014-05-07,794154.0,4.0,2.0,2210,8556,1.0,0,1,4,1210,1000,1954,,Seattle,98199,0,1954,60,60,359.34570135746606
2014-05-07,185000.0,4.0,1.0,1490,6600,1.0,0,0,3,1490,0,1969,,Burien,98168,0,1969,45,45,124.16107382550335
2014-05-07,245000.0,3.0,1.5,1260,1270,2.0,0,0,3,1040,220,2005,,Seattle,98133,0,2005,9,9,194.44444444444446
2014-05-07,1532500.0,5.0,4.5,4270,8076,2.0,0,0,3,3400,870,2007,,Kirkland,98033,0,2007,7,7,358.89929742388756
2014-05-07,1040000.0,4.0,3.5,3900,8391,2.0,0,0,3,3900,0,2006,,Kirkland,98033,0,2006,8,8,266.6666666666667
2014-05-07,425000.0,2.0,2.5,1150,1027,3.0,0,0,3,1150,0,2008,,Seattle,98103,0,2008,6,6,369.5652173913044
2014-05-07,495000.0,4.0,2.75,2656,21195,2.0,0,0,3,2656,0,2014,,Auburn,98001,0,2014,0,0,186.37048192771084
2014-05-07,365000.0,5.0,2.75,2410,5003,1.0,0,0,3,1410,1000,2008,,Seattle,98118,0,2008,6,6,151.45228215767634
2014-05-07,417250.0,3.0,2.25,1606,1452,3.0,0,0,3,1606,0,2009,,Seattle,98125,0,2009,5,5,259.80697384806973
2014-05-07,339950.0,2.0,1.0,820,681,3.0,0,0,3,820,0,2006,,Seattle,98103,0,2006,8,8,414.5731707317073
2014-05-08,615000.0,2.0,1.0,1540,6872,1.0,0,0,4,820,720,1946,,Seattle,98119,0,1946,68,68,399.35064935064935
2014-05-08,403000.0,3.0,2.75,2090,8354,2.0,0,0,3,2090,0,2012,,Duvall,98019,0,2012,2,2,192.82296650717703
2014-05-08,980000.0,5.0,2.5,3160,11470,1.0,0,0,4,1780,1380,1971,,Mercer Island,98040,0,1971,43,43,310.126582278481
2014-05-08,258000.0,4.0,1.75,1730,8320,1.0,0,0,3,1230,500,1977,,Federal Way,98023,0,1977,37,37,149.13294797687863
2014-05-08,533000.0,3.0,1.0,1670,4080,1.0,0,0,3,1170,500,1967,,Seattle,98115,0,1967,47,47,319.1616766467066
2014-05-08,537500.0,4.0,2.5,2550,4630,2.0,0,0,3,2550,0,2005,,Sammamish,98075,0,2005,9,9,210.7843137254902
2014-05-08,830000.0,5.0,3.0,3040,9601,1.0,0,0,5,1970,1070,1968,,Mercer Island,98040,0,1968,46,46,273.0263157894737
2014-05-08,712000.0,3.0,1.0,1250,4620,1.5,0,0,4,1150,100,1900,,Seattle,98103,0,1900,114,114,569.6
2014-05-08,262000.0,4.0,2.5,2020,6236,2.0,0,0,3,2020,0,2002,,Algona,98001,0,2002,12,12,129.7029702970297
2014-05-08,753888.0,4.0,2.5,2660,5500,2.0,0,2,3,2660,0,2003,,Issaquah,98029,0,2003,11,11,283.4165413533835
2014-05-08,134000.0,2.0,1.5,980,5000,2.0,0,0,3,980,0,1922,2003.0,Skykomish,98288,1,2003,92,11,136.73469387755102
2014-05-08,402000.0,3.0,2.5,1960,8000,1.0,0,0,4,1290,670,1977,,Kirkland,98034,0,1977,37,37,205.10204081632654
2014-05-08,205000.0,2.0,1.0,720,5040,1.0,0,0,3,720,0,1955,,Seattle,98106,0,1955,59,59,284.72222222222223
2014-05-08,553650.0,2.0,2.5,1360,1349,2.0,0,0,3,1050,310,1997,,Seattle,98112,0,1997,17,17,407.09558823529414
2014-05-08,559950.0,2.0,2.0,1870,4950,1.0,0,0,3,1870,0,2006,,Redmond,98053,0,2006,8,8,299.4385026737968
2014-05-08,260000.0,4.0,1.5,2130,8800,1.0,0,0,3,1100,1030,1962,,Kent,98032,0,1962,52,52,122.06572769953051
2014-05-08,270000.0,4.0,2.5,1810,6509,2.0,0,0,3,1810,0,1994,,Kent,98042,0,1994,20,20,149.17127071823205
2014-05-08,295000.0,2.0,1.75,2200,89298,1.0,0,0,3,1100,1100,1973,,Issaquah,98027,0,1973,41,41,134.0909090909091
2014-05-08,719000.0,3.0,2.5,1690,4500,1.5,0,1,4,1690,0,1928,,Seattle,98116,0,1928,86,86,425.4437869822485
2014-05-08,266000.0,3.0,2.5,1940,8547,1.0,0,0,3,1460,480,1989,,Kent,98030,0,1989,25,25,137.11340206185568
2014-05-08,325900.0,4.0,2.5,2320,6270,2.0,0,0,3,2320,0,2004,,Kent,98042,0,2004,10,10,140.47413793103448
2014-05-08,647500.0,4.0,1.75,2060,26036,1.0,0,0,4,1160,900,1947,,Normandy Park,98166,0,1947,67,67,314.3203883495146
2014-05-08,1039000.0,4.0,1.0,3410,5000,2.0,0,0,5,2190,1220,1910,,Seattle,98144,0,1910,104,104,304.69208211143695
2014-05-08,569000.0,4.0,2.25,2250,41688,2.0,0,0,3,2250,0,1980,,Redmond,98053,0,1980,34,34,252.88888888888889
2014-05-08,246000.0,3.0,1.75,1390,7399,1.0,0,0,4,1390,0,1975,,Kent,98031,0,1975,39,39,176.97841726618705
2014-05-08,515000.0,2.0,1.0,1060,4960,1.0,0,0,3,1060,0,1926,,Seattle,98103,0,1926,88,88,485.8490566037736
2014-05-08,207000.0,3.0,1.0,1490,8995,1.0,0,0,4,1490,0,1954,,Seattle,98168,0,1954,60,60,138.9261744966443
2014-05-08,780000.0,4.0,1.75,2480,9195,1.0,0,0,3,1390,1090,1950,,Bellevue,98004,0,1950,64,64,314.51612903225805
2014-05-08,489990.0,5.0,2.25,2440,20828,1.5,0,0,4,2440,0,1975,,Kent,98042,0,1975,39,39,200.8155737704918
2014-05-08,335000.0,3.0,1.5,2240,87625,1.5,0,0,2,1480,760,1980,,Auburn,98092,0,1980,34,34,149.55357142857142
2014-05-08,295000.0,3.0,2.5,1920,7229,2.0,0,0,3,1920,0,1993,,Federal Way,98003,0,1993,21,21,153.64583333333334
2014-05-08,385000.0,3.0,1.75,1890,9920,1.0,0,0,3,1230,660,1944,,Seattle,98125,0,1944,70,70,203.7037037037037
2014-05-08,350000.0,4.0,1.75,2250,13515,1.0,0,0,4,2150,100,1940,,Kent,98030,0,1940,74,74,155.55555555555554
2014-05-08,235000.0,2.0,1.0,1270,3008,1.0,0,0,4,650,620,1923,,Seattle,98118,0,1923,91,91,185.03937007874015
2014-05-08,358000.0,2.0,1.5,960,1808,2.0,0,0,3,960,0,1993,,Seattle,98122,0,1993,21,21,372.9166666666667
2014-05-08,716500.0,4.0,2.5,3290,6465,2.0,0,0,3,3290,0,2002,,Sammamish,98075,0,2002,12,12,217.78115501519756
2014-05-08,228000.0,4.0,1.75,2000,6120,1.0,0,0,3,1100,900,1965,,Seattle,98178,0,1965,49,49,114.0
2014-05-08,405000.0,2.0,1.0,1020,8155,1.0,0,0,4,1020,0,1948,,Seattle,98177,0,1948,66,66,397.05882352941177
2014-05-08,538000.0,4.0,1.75,1840,9600,1.0,0,0,3,1220,620,1967,,Redmond,98052,0,1967,47,47,292.39130434782606
2014-05-08,530000.0,3.0,1.75,1980,6760,1.0,0,0,4,1980,0,1973,,Bellevue,98008,0,1973,41,41,267.67676767676767
2014-05-08,1750000.0,6.0,3.0,3510,5760,2.5,0,0,4,3510,0,1906,,Seattle,98112,0,1906,108,108,498.57549857549856
2014-05-08,636000.0,2.0,1.75,1230,3600,1.5,0,0,5,1230,0,1925,,Seattle,98119,0,1925,89,89,517.0731707317074
2014-05-08,535000.0,4.0,2.5,2280,65836,2.0,0,0,3,2280,0,2004,,Woodinville,98077,0,2004,10,10,234.64912280701753
2014-05-08,1500000.0,3.0,1.75,2430,12757,1.0,0,2,4,1340,1090,1952,,Bellevue,98004,0,1952,62,62,617.283950617284
2014-05-08,868500.0,3.0,2.5,2920,3942,3.0,0,0,3,2920,0,2008,,Renton,98056,0,2008,6,6,297.43150684931504
2014-05-08,530000.0,4.0,2.75,2280,2850,1.5,0,0,4,1540,740,1930,,Seattle,98115,0,1930,84,84,232.4561403508772
2014-05-08,450000.0,3.0,2.0,1510,43560,1.0,0,0,3,1510,0,1954,,Woodinville,98077,0,1954,60,60,298.0132450331126
2014-05-08,230000.0,3.0,1.75,950,6000,1.0,0,0,3,790,160,1939,,Seattle,98108,0,1939,75,75,242.10526315789474
2014-05-08,229000.0,3.0,2.5,1190,3000,2.0,0,0,3,1190,0,2002,,Tukwila,98178,0,2002,12,12,192.43697478991598
2014-05-08,437000.0,3.0,1.75,1310,9282,1.0,0,0,4,1310,0,1976,,Redmond,98052,0,1976,38,38,333.587786259542
2014-05-08,1307000.0,5.0,3.25,2800,3200,1.5,0,0,5,1910,890,1932,2002.0,Seattle,98109,1,2002,82,12,466.7857142857143
2014-05-08,595000.0,3.0,2.5,1750,3354,2.0,0,0,4,1750,0,1991,,Kirkland,98033,0,1991,23,23,340.0
2014-05-08,660000.0,3.0,1.75,1320,5750,1.5,0,0,5,1320,0,1918,,Seattle,98116,0,1918,96,96,500.0
2014-05-08,347500.0,4.0,2.5,2460,7350,2.0,0,0,3,2460,0,1989,,Federal Way,98023,0,1989,25,25,141.260162601626
2014-05-08,297950.0,3.0,2.0,1240,10800,1.0,0,0,3,1240,0,1967,2010.0,Renton,98058,1,2010,47,4,240.28225806451613
2014-05-08,245000.0,3.0,1.5,1260,7964,1.0,0,0,4,1260,0,1955,,Des Moines,98148,0,1955,59,59,194.44444444444446
2014-05-08,543200.0,6.0,2.25,2820,15600,1.5,0,2,5,1970,850,1940,,Burien,98166,0,1940,74,74,192.6241134751773
2014-05-08,1250000.0,4.0,3.25,3820,24166,2.0,0,1,4,3310,510,1990,,Mercer Island,98040,0,1990,24,24,327.22513089005236
2014-05-08,413450.0,3.0,2.5,1540,1614,3.0,0,0,3,1470,70,2008,,Seattle,98103,0,2008,6,6,268.47402597402595
2014-05-08,330000.0,2.0,2.0,1550,435600,1.5,0,0,2,1550,0,1972,,Snoqualmie,98065,0,1972,42,42,212.90322580645162
2014-05-08,424500.0,3.0,1.75,1460,7700,1.0,0,0,3,1460,0,1979,,Redmond,98052,0,1979,35,35,290.75342465753425
2014-05-08,230000.0,3.0,1.0,1390,16000,1.0,0,0,4,1390,0,1960,,Algona,98001,0,1960,54,54,165.46762589928056
2014-05-08,930000.0,3.0,3.25,2640,4080,2.0,0,0,3,1840,800,1912,2000.0,Seattle,98105,1,2000,102,14,352.27272727272725
2014-05-08,349000.0,3.0,1.75,1590,9620,1.0,0,0,3,1590,0,1988,,Renton,98059,0,1988,26,26,219.49685534591194
2014-05-08,835000.0,4.0,2.0,1910,6960,1.5,0,0,5,1910,0,1941,,Seattle,98103,0,1941,73,73,437.17277486910996
2014-05-08,988500.0,3.0,2.75,2015,16807,2.0,1,4,3,2015,0,2007,,Burien,98166,0,2007,7,7,490.57071960297765
2014-05-08,500000.0,3.0,1.75,1410,1197,3.0,0,0,3,1410,0,2012,,Seattle,98103,0,2012,2,2,354.6099290780142
2014-05-08,499000.0,2.0,1.5,1110,957,2.0,0,0,3,930,180,2005,,Seattle,98119,0,2005,9,9,449.54954954954957
2014-05-08,321950.0,2.0,1.25,860,1277,2.0,0,0,3,860,0,2007,,Seattle,98144,0,2007,7,7,374.36046511627904
2014-05-08,494000.0,3.0,2.5,2310,4729,2.0,0,0,3,2310,0,2011,,Kenmore,98028,0,2011,3,3,213.85281385281385
2014-05-08,441750.0,2.0,1.5,1020,1060,3.0,0,0,3,1020,0,2008,,Seattle,98103,0,2008,6,6,433.0882352941176
2014-05-08,438000.0,2.0,1.0,980,1179,2.0,0,0,3,980,0,2010,,Seattle,98119,0,2010,4,4,446.9387755102041
2014-05-09,985000.0,4.0,2.25,4230,37769,2.0,0,0,3,4230,0,1989,,Woodinville,98077,0,1989,25,25,232.86052009456264
2014-05-09,352000.0,3.0,2.25,1640,11050,1.0,0,0,4,1640,0,1972,,Renton,98059,0,1972,42,42,214.6341463414634
2014-05-09,839900.0,4.0,3.5,3810,13592,1.0,0,1,3,2560,1250,2013,,Renton,98056,0,2013,1,1,220.4461942257218
2014-05-09,765000.0,4.0,2.75,2790,10819,2.0,0,0,3,2790,0,1996,,Issaquah,98027,0,1996,18,18,274.19354838709677
