date,price,bedrooms,bathrooms,sqft_living,sqft_lot,floors,waterfront,view,condition,sqft_above,sqft_basement,yr_built,yr_renovated,address,date_raw,street,city,statezip,country,zipcode
2014-05-05,245000.0,3.0,1.75,1920,9306,1.0,0,0,3,1000,920,1984,,"30001-30021 55th Pl S, Auburn, WA 98001, USA",20140505T000000,30001-30021 55th Pl S,Auburn,WA 98001,USA,98001
2014-05-05,549000.0,4.0,2.5,2910,6338,2.0,0,0,3,2910,0,2008,,"16026 SE 137th Terrace, Renton, WA 98059, USA",20140505T000000,16026 SE 137th Terrace,Renton,WA 98059,USA,98059
2014-05-05,800000.0,3.0,2.5,3240,7857,2.0,0,0,3,3240,0,1994,,"22721-22727 SE 27th St, Sammamish, WA 98075, USA",20140505T000000,22721-22727 SE 27th St,Sammamish,WA 98075,USA,98075
2014-05-05,249950.0,3.0,2.0,1550,15040,1.0,0,0,4,1550,0,1958,,"18027 SE 128th St, Renton, WA 98059, USA",20140505T000000,18027 SE 128th St,Renton,WA 98059,USA,98059
2014-05-05,210000.0,5.0,2.0,2050,10200,1.0,0,0,3,1430,620,1956,,"20927-20999 2nd Ave S, Des Moines, WA 98198, USA",20140505T000000,20927-20999 2nd Ave S,Des Moines,WA 98198,USA,98198
2014-05-05,1425000.0,2.0,2.5,2220,4000,2.0,0,0,3,2220,0,2000,,"1857 41st Ave E, Seattle, WA 98112, USA",20140505T000000,1857 41st Ave E,Seattle,WA 98112,USA,98112
2014-05-05,585000.0,2.0,1.0,1770,8640,1.5,0,0,3,1520,250,1949,,"353 NW 88th St, Seattle, WA 98117, USA",20140505T000000,353 NW 88th St,Seattle,WA 98117,USA,98117
2014-05-05,615000.0,4.0,1.75,2300,11700,1.0,0,0,4,1960,340,1977,,"18427 NE 26th Way, Redmond, WA 98052, USA",20140505T000000,18427 NE 26th Way,Redmond,WA 98052,USA,98052
2014-05-05,618500.0,3.0,2.0,1800,5000,1.0,0,0,4,1080,720,1942,,"2803 NE 62nd St, Seattle, WA 98115, USA",20140505T000000,2803 NE 62nd St,Seattle,WA 98115,USA,98115
2014-05-05,487585.0,4.0,1.75,2010,9211,1.0,0,0,3,1470,540,1977,,"13313 127th Pl NE, Kirkland, WA 98034, USA",20140505T000000,13313 127th Pl NE,Kirkland,WA 98034,USA,98034
2014-05-05,509900.0,3.0,2.5,1790,2700,2.0,0,0,3,1790,0,2010,,"4532 185th Ave SE, Issaquah, WA 98027, USA",20140505T000000,4532 185th Ave SE,Issaquah,WA 98027,USA,98027
2014-05-05,631625.0,4.0,2.5,2440,6651,2.0,0,0,3,2440,0,2014,,"9288-9358 Holman Rd NW, Seattle, WA 98117, USA",20140505T000000,9288-9358 Holman Rd NW,Seattle,WA 98117,USA,98117
2014-05-05,555000.0,3.0,2.5,1940,3211,2.0,0,0,3,1940,0,2009,,"4509 185th Ave SE, Issaquah, WA 98027, USA",20140505T000000,4509 185th Ave SE,Issaquah,WA 98027,USA,98027
2014-05-05,340000.0,2.0,1.5,1160,1438,2.0,0,0,3,1160,0,2001,,"1318 29th Ave S, Seattle, WA 98144, USA",20140505T000000,1318 29th Ave S,Seattle,WA 98144,USA,98144
2014-05-05,830000.0,4.0,2.5,3400,9692,2.0,0,0,3,3400,0,2007,,"12001 173rd Pl NE, Redmond, WA 98052, USA",20140505T000000,12001 173rd Pl NE,Redmond,WA 98052,USA,98052
2014-05-05,890000.0,4.0,4.25,4420,5750,2.0,0,0,3,3410,1010,2006,,"842 Summerhill Ridge Dr NW, Issaquah, WA 98027, USA",20140505T000000,842 Summerhill Ridge Dr NW,Issaquah,WA 98027,USA,98027
2014-05-05,366750.0,3.0,3.0,1571,2017,3.0,0,0,3,1571,0,2008,,"14359 19th Ave NE, Seattle, WA 98125, USA",20140505T000000,14359 19th Ave NE,Seattle,WA 98125,USA,98125
2014-05-05,415000.0,3.0,2.25,1620,998,2.5,0,0,3,1540,80,2010,,"935 4th Ave NE, Issaquah, WA 98029, USA",20140505T000000,935 4th Ave NE,Issaquah,WA 98029,USA,98029
2014-05-05,416286.0,3.0,2.5,1408,989,3.0,0,0,3,1408,0,2005,,"7809 12th Ave NE, Seattle, WA 98115, USA",20140505T000000,7809 12th Ave NE,Seattle,WA 98115,USA,98115
2014-05-05,478000.0,3.0,2.5,3040,4535,2.0,0,0,3,3040,0,2007,,"2027 Ferndale Ave NE, Renton, WA 98056, USA",20140505T000000,2027 Ferndale Ave NE,Renton,WA 98056,USA,98056
2014-05-05,890000.0,5.0,3.5,4490,6000,2.0,0,0,3,3200,1290,2006,,"792 Summerhill Ridge Dr NW, Issaquah, WA 98027, USA",20140505T000000,792 Summerhill Ridge Dr NW,Issaquah,WA 98027,USA,98027
2014-05-05,419190.0,2.0,2.5,1590,1426,2.0,0,0,3,1590,0,2014,,"1273 NE Hickory Ln, Issaquah, WA 98029, USA",20140505T000000,1273 NE Hickory Ln,Issaquah,WA 98029,USA,98029
2014-05-05,712198.0,4.0,2.5,2450,4247,2.0,0,0,3,2450,0,2013,,"17122 NE 117th St, Redmond, WA 98052, USA",20140505T000000,17122 NE 117th St,Redmond,WA 98052,USA,98052
2014-05-06,397000.0,4.0,2.0,1440,7680,1.0,0,0,3,1200,240,1971,,"10601 NE 138th Pl, Kirkland, WA 98034, USA",20140506T000000,10601 NE 138th Pl,Kirkland,WA 98034,USA,98034
2014-05-06,450000.0,2.0,2.0,1100,3000,1.5,0,0,3,1100,0,1912,2005.0,"412 NW 70th St, Seattle, WA 98117, USA",20140506T000000,412 NW 70th St,Seattle,WA 98117,USA,98117
2014-05-06,353000.0,3.0,1.0,1350,7740,1.0,0,0,4,860,490,1947,,"11051 35th Ave NE, Seattle, WA 98125, USA",20140506T000000,11051 35th Ave NE,Seattle,WA 98125,USA,98125
2014-05-06,609000.0,4.0,2.5,2150,37981,2.0,0,0,3,2150,0,1985,,"18114 NE 136th St, Redmond, WA 98052, USA",20140506T000000,18114 NE 136th St,Redmond,WA 98052,USA,98052
2014-05-06,234000.0,3.0,1.75,1490,8366,1.0,0,0,4,1010,480,1975,,"25305 151st Pl SE, Covington, WA 98042, USA",20140506T000000,25305 151st Pl SE,Covington,WA 98042,USA,98042
2014-05-06,561000.0,3.0,2.0,2000,7000,2.0,0,0,3,2000,0,1916,1986.0,"6422 Marshall Ave SW, Seattle, WA 98136, USA",20140506T000000,6422 Marshall Ave SW,Seattle,WA 98136,USA,98136
2014-05-06,469000.0,2.0,1.0,1030,4400,1.0,0,0,3,1030,0,1924,,"310 NW 72nd St, Seattle, WA 98117, USA",20140506T000000,310 NW 72nd St,Seattle,WA 98117,USA,98117
2014-05-06,329350.0,2.0,1.0,720,6687,1.0,0,0,3,720,0,1942,,"9712 4th Ave NW, Seattle, WA 98117, USA",20140506T000000,9712 4th Ave NW,Seattle,WA 98117,USA,98117
2014-05-06,488000.0,5.0,2.0,2020,5000,1.5,0,0,4,2020,0,1938,,"9020-9024 11th Ave NW, Seattle, WA 98117, USA",20140506T000000,9020-9024 11th Ave NW,Seattle,WA 98117,USA,98117
2014-05-06,279900.0,3.0,1.75,1580,8151,1.0,0,1,4,1100,480,1962,,"1629 S 261st Pl, Des Moines, WA 98198, USA",20140506T000000,1629 S 261st Pl,Des Moines,WA 98198,USA,98198
2014-05-06,606000.0,4.0,2.5,2110,13850,2.0,0,0,3,2110,0,1987,,"2755 NW Pine Cone Dr, Issaquah, WA 98027, USA",20140506T000000,2755 NW Pine Cone Dr,Issaquah,WA 98027,USA,98027
2014-05-06,312000.0,4.0,2.0,1300,7054,1.0,0,0,3,1300,0,1950,2013.0,"2815 SW 107th St, Seattle, WA 98146, USA",20140506T000000,2815 SW 107th St,Seattle,WA 98146,USA,98146
2014-05-06,650000.0,3.0,1.5,1630,7475,1.0,0,1,3,1160,470,1940,,"6009 52nd Ave NE, Seattle, WA 98115, USA",20140506T000000,6009 52nd Ave NE,Seattle,WA 98115,USA,98115
2014-05-06,1135000.0,4.0,2.75,3370,8103,1.0,0,3,3,1970,1400,1970,2014.0,"3922 SW Henderson St, Seattle, WA 98136, USA",20140506T000000,3922 SW Henderson St,Seattle,WA 98136,USA,98136
2014-05-06,325000.0,4.0,2.5,1890,6156,1.0,0,0,3,980,910,1980,,"5631 17th Ave SW, Seattle, WA 98106, USA",20140506T000000,5631 17th Ave SW,Seattle,WA 98106,USA,98106
2014-05-06,425000.0,4.0,2.0,1520,7983,1.0,0,0,5,1520,0,1967,,"14876 Juanita Woodinville Way NE, Inglewood-Finn Hill, WA 98034, USA",20140506T000000,14876 Juanita Woodinville Way NE,Inglewood-Finn Hill,WA 98034,USA,98034
2014-05-06,219000.0,2.0,1.0,900,5160,1.0,0,0,3,900,0,1952,,"8652 17th Ave SW, Seattle, WA 98106, USA",20140506T000000,8652 17th Ave SW,Seattle,WA 98106,USA,98106
2014-05-06,250000.0,3.0,1.0,1050,6874,1.0,0,0,3,1050,0,1954,,"18305 Dayton Ave N, Shoreline, WA 98133, USA",20140506T000000,18305 Dayton Ave N,Shoreline,WA 98133,USA,98133
2014-05-06,390000.0,3.0,1.75,1260,6500,1.0,0,0,4,1260,0,1966,,"1415 168th Ave NE, Bellevue, WA 98008, USA",20140506T000000,1415 168th Ave NE,Bellevue,WA 98008,USA,98008
2014-05-06,475000.0,6.0,3.0,3470,117612,1.5,0,0,3,3470,0,1924,,"19007 80th Ave NE, Kenmore, WA 98028, USA",20140506T000000,19007 80th Ave NE,Kenmore,WA 98028,USA,98028
2014-05-06,736000.0,4.0,2.5,2290,12047,2.0,0,0,4,2290,0,1988,,"17435 SE 47th St, Bellevue, WA 98006, USA",20140506T000000,17435 SE 47th St,Bellevue,WA 98006,USA,98006
2014-05-06,407000.0,4.0,2.25,2810,23400,1.0,0,1,3,1710,1100,1958,,"23024-23198 17th Ave S, Des Moines, WA 98198, USA",20140506T000000,23024-23198 17th Ave S,Des Moines,WA 98198,USA,98198
2014-05-06,272000.0,3.0,2.5,1650,13816,2.0,0,0,3,1650,0,1998,,"32000-32072 NE 55th St, Carnation, WA 98014, USA",20140506T000000,32000-32072 NE 55th St,Carnation,WA 98014,USA,98014
2014-05-06,362000.0,3.0,2.25,1640,14374,1.0,0,0,4,1140,500,1963,,"17253 Ambaum Blvd S, Burien, WA 98148, USA",20140506T000000,17253 Ambaum Blvd S,Burien,WA 98148,USA,98148
2014-05-06,535000.0,3.0,2.5,1850,10109,2.0,0,0,3,1850,0,1991,,"8409 NE 129th Pl, Kirkland, WA 98034, USA",20140506T000000,8409 NE 129th Pl,Kirkland,WA 98034,USA,98034
2014-05-06,284000.0,4.0,2.5,2000,5390,2.0,0,0,3,2000,0,2003,,"25434 160th Ave SE, Kent, WA 98042, USA",20140506T000000,25434 160th Ave SE,Kent,WA 98042,USA,98042
2014-05-06,367500.0,3.0,1.5,1410,9647,1.0,0,0,3,1410,0,1961,,"18048 3rd Ave NW, Shoreline, WA 98177, USA",20140506T000000,18048 3rd Ave NW,Shoreline,WA 98177,USA,98177
2014-05-06,379900.0,4.0,1.75,1500,11600,1.0,0,0,4,1000,500,1955,,"15007 75th Ave NE, Kenmore, WA 98028, USA",20140506T000000,15007 75th Ave NE,Kenmore,WA 98028,USA,98028
2014-05-06,520000.0,3.0,2.5,2460,54885,2.0,0,0,4,2460,0,1980,,"5424 NE 10th St, Renton, WA 98059, USA",20140506T000000,5424 NE 10th St,Renton,WA 98059,USA,98059
2014-05-06,175000.0,3.0,1.0,1010,7034,1.0,0,0,3,1010,0,1954,,"207 NW 5th St, Renton, WA 98057, USA",20140506T000000,207 NW 5th St,Renton,WA 98057,USA,98057
2014-05-06,460000.0,2.0,2.25,1230,929,2.0,0,0,3,1020,210,2004,,"100 24th Ave E, Seattle, WA 98112, USA",20140506T000000,100 24th Ave E,Seattle,WA 98112,USA,98112
2014-05-06,345000.0,4.0,2.5,2331,3826,2.0,0,0,3,2331,0,2007,,"11853 SE 176th Ct, Renton, WA 98058, USA",20140506T000000,11853 SE 176th Ct,Renton,WA 98058,USA,98058
2014-05-06,455000.0,5.0,2.5,2240,7770,1.0,0,0,3,1340,900,1978,,"12633 NE 133rd Pl, Kirkland, WA 98034, USA",20140506T000000,12633 NE 133rd Pl,Kirkland,WA 98034,USA,98034
2014-05-06,610000.0,4.0,3.0,2450,10117,1.0,0,0,5,1580,870,1967,,"15607 SE 42nd Ct, Bellevue, WA 98006, USA",20140506T000000,15607 SE 42nd Ct,Bellevue,WA 98006,USA,98006
2014-05-06,563000.0,4.0,3.0,3100,15480,2.0,0,0,3,2400,700,1996,,"7422 NE 163rd St, Kenmore, WA 98028, USA",20140506T000000,7422 NE 163rd St,Kenmore,WA 98028,USA,98028
2014-05-06,612500.0,4.0,2.0,2060,5000,1.0,0,0,3,1030,1030,1949,2013.0,"1708 NW 96th St, Seattle, WA 98117, USA",20140506T000000,1708 NW 96th St,Seattle,WA 98117,USA,98117
2014-05-06,218000.0,3.0,1.75,1850,7684,1.0,0,0,3,1320,530,1979,,"33945 28th Pl SW, Federal Way, WA 98023, USA",20140506T000000,33945 28th Pl SW,Federal Way,WA 98023,USA,98023
2014-05-06,404000.0,4.0,1.75,1840,10720,1.0,0,0,3,960,880,1958,,"16020 SE 2nd St, Bellevue, WA 98008, USA",20140506T000000,16020 SE 2nd St,Bellevue,WA 98008,USA,98008
2014-05-06,860000.0,4.0,2.0,3740,32417,2.0,0,0,3,3740,0,2000,,"24507 NE 77th Pl, Redmond, WA 98053, USA",20140506T000000,24507 NE 77th Pl,Redmond,WA 98053,USA,98053
2014-05-06,136500.0,3.0,1.5,1420,8580,1.0,0,0,3,1420,0,1962,,"32827 22nd Ave SW, Federal Way, WA 98023, USA",20140506T000000,32827 22nd Ave SW,Federal Way,WA 98023,USA,98023
2014-05-06,313950.0,3.0,1.0,1510,6083,1.0,0,0,4,860,650,1940,,"415 NE 94th St, Seattle, WA 98115, USA",20140506T000000,415 NE 94th St,Seattle,WA 98115,USA,98115
2014-05-06,575000.0,3.0,1.75,2130,6500,1.0,0,2,3,1170,960,1954,,"2214 W Halladay St, Seattle, WA 98199, USA",20140506T000000,2214 W Halladay St,Seattle,WA 98199,USA,98199
2014-05-06,1225000.0,4.0,2.25,3490,6906,2.0,0,0,4,2280,1210,1928,,"2560 39th Ave W, Seattle, WA 98199, USA",20140506T000000,2560 39th Ave W,Seattle,WA 98199,USA,98199
2014-05-06,280000.0,3.0,1.75,1630,11800,1.0,0,0,4,1630,0,1971,,"12525 458th Ave SE, North Bend, WA 98045, USA",20140506T000000,12525 458th Ave SE,North Bend,WA 98045,USA,98045
2014-05-06,515000.0,3.0,2.5,1790,7167,2.0,0,0,3,1790,0,1989,,"920 221st Ave NE, Sammamish, WA 98074, USA",20140506T000000,920 221st Ave NE,Sammamish,WA 98074,USA,98074
2014-05-06,513000.0,4.0,2.5,2000,5684,2.0,0,0,3,2000,0,1996,,"9041 NE 160th Pl, Kenmore, WA 98028, USA",20140506T000000,9041 NE 160th Pl,Kenmore,WA 98028,USA,98028
2014-05-06,599000.0,4.0,2.25,2260,29930,2.0,0,0,4,1400,860,1977,,"16022 SE 43rd St, Bellevue, WA 98006, USA",20140506T000000,16022 SE 43rd St,Bellevue,WA 98006,USA,98006
2014-05-06,685000.0,4.0,2.5,3030,7864,2.0,0,0,3,3030,0,1999,,"24201 SE 1st Pl, Sammamish, WA 98074, USA",20140506T000000,24201 SE 1st Pl,Sammamish,WA 98074,USA,98074
2014-05-06,365000.0,3.0,1.5,1310,8160,1.0,0,0,3,1310,0,1950,,"13714 Ashworth Ave N, Seattle, WA 98133, USA",20140506T000000,13714 Ashworth Ave N,Seattle,WA 98133,USA,98133
2014-05-06,762300.0,4.0,2.5,3880,14550,2.0,0,0,3,3880,0,1987,,"22344 NE 31st St, Sammamish, WA 98074, USA",20140506T000000,22344 NE 31st St,Sammamish,WA 98074,USA,98074
2014-05-06,1580000.0,4.0,3.25,3760,10920,1.5,0,0,5,2400,1360,1950,,"5650 NE 55th St, Seattle, WA 98105, USA",20140506T000000,5650 NE 55th St,Seattle,WA 98105,USA,98105
2014-05-06,562000.0,5.0,2.25,3040,8111,2.0,0,0,3,3040,0,1984,,"17649 NE 129th Pl, Redmond, WA 98052, USA",20140506T000000,17649 NE 129th Pl,Redmond,WA 98052,USA,98052
2014-05-06,530000.0,5.0,2.5,2910,9636,1.0,0,0,4,1690,1220,1964,,"3250 165th Ave SE, Bellevue, WA 98008, USA",20140506T000000,3250 165th Ave SE,Bellevue,WA 98008,USA,98008
2014-05-06,525000.0,3.0,2.5,2970,11985,1.0,0,0,3,1770,1200,1995,,"21603 NE 29th St, Sammamish, WA 98074, USA",20140506T000000,21603 NE 29th St,Sammamish,WA 98074,USA,98074
2014-05-06,484000.0,2.0,1.75,1660,6000,1.0,0,0,3,1160,500,1942,,"4711 University View Pl NE, Seattle, WA 98105, USA",20140506T000000,4711 University View Pl NE,Seattle,WA 98105,USA,98105
2014-05-06,725126.0,4.0,2.5,3200,12369,2.0,0,0,3,3200,0,1998,,"14707 SE 84th St, Newcastle, WA 98059, USA",20140506T000000,14707 SE 84th St,Newcastle,WA 98059,USA,98059
2014-05-06,360000.0,4.0,2.0,2680,18768,1.0,0,0,5,2680,0,1965,,"31607-31633 44th Ave S, Auburn, WA 98001, USA",20140506T000000,31607-31633 44th Ave S,Auburn,WA 98001,USA,98001
2014-05-06,387000.0,3.0,1.0,1230,9568,1.0,0,0,5,1230,0,1962,,"12116 SE 71st Pl, Newcastle, WA 98056, USA",20140506T000000,12116 SE 71st Pl,Newcastle,WA 98056,USA,98056
2014-05-06,483500.0,4.0,2.5,2740,45732,2.0,0,0,3,2740,0,1995,,"15418 216th Ave NE, Woodinville, WA 98077, USA",20140506T000000,15418 216th Ave NE,Woodinville,WA 98077,USA,98077
2014-05-06,655500.0,4.0,3.5,3380,8330,2.0,0,0,3,3380,0,2000,,"1703 NW 200th Ln, Shoreline, WA 98177, USA",20140506T000000,1703 NW 200th Ln,Shoreline,WA 98177,USA,98177
2014-05-06,345000.0,3.0,1.0,1110,6250,1.0,0,0,3,1110,0,1956,,"3230 NE 95th St, Seattle, WA 98115, USA",20140506T000000,3230 NE 95th St,Seattle,WA 98115,USA,98115
2014-05-06,533000.0,5.0,2.75,1800,3780,1.5,0,0,3,1400,400,1926,,"7434 Winona Ave N, Seattle, WA 98103, USA",20140506T000000,7434 Winona Ave N,Seattle,WA 98103,USA,98103
2014-05-06,385000.0,3.0,1.75,1900,5520,1.0,0,0,3,1280,620,1982,,"5215 32nd Ave S, Seattle, WA 98118, USA",20140506T000000,5215 32nd Ave S,Seattle,WA 98118,USA,98118
2014-05-06,675000.0,2.0,1.0,930,36478,1.0,0,2,3,930,0,1951,,"4206 SE Newport Way, Bellevue, WA 98006, USA",20140506T000000,4206 SE Newport Way,Bellevue,WA 98006,USA,98006
2014-05-06,197000.0,3.0,1.75,1690,7735,1.0,0,0,4,1060,630,1976,,"30020 43rd Pl S, Auburn, WA 98001, USA",20140506T000000,30020 43rd Pl S,Auburn,WA 98001,USA,98001
2014-05-06,485000.0,3.0,2.0,1420,4080,1.5,0,0,3,1420,0,1905,2013.0,"720 N 80th St, Seattle, WA 98103, USA",20140506T000000,720 N 80th St,Seattle,WA 98103,USA,98103
2014-05-06,1870000.0,5.0,4.0,4510,15175,2.0,0,0,3,4510,0,1969,2002.0,"8300 SE 82nd St, Mercer Island, WA 98040, USA",20140506T000000,8300 SE 82nd St,Mercer Island,WA 98040,USA,98040
2014-05-06,295000.0,3.0,2.25,1980,8000,1.0,0,0,4,1560,420,1974,,"31966 36th Ave SW, Federal Way, WA 98023, USA",20140506T000000,31966 36th Ave SW,Federal Way,WA 98023,USA,98023
2014-05-06,499000.0,2.0,1.75,1170,2400,1.0,0,0,4,740,430,1903,,"2112 N 50th St, Seattle, WA 98103, USA",20140506T000000,2112 N 50th St,Seattle,WA 98103,USA,98103
2014-05-06,1050000.0,3.0,2.5,2200,1970,2.0,0,0,3,1610,590,2008,,"2516 Yale Ave E, Seattle, WA 98102, USA",20140506T000000,2516 Yale Ave E,Seattle,WA 98102,USA,98102
2014-05-06,191000.0,3.0,1.5,800,8850,1.0,0,0,4,800,0,1959,,"1003 SW 307th St, Federal Way, WA 98023, USA",20140506T000000,1003 SW 307th St,Federal Way,WA 98023,USA,98023
2014-05-06,500000.0,3.0,2.5,1480,1171,3.0,0,0,3,1480,0,2006,,"135 25th Ave E, Seattle, WA 98112, USA",20140506T000000,135 25th Ave E,Seattle,WA 98112,USA,98112
2014-05-06,390000.0,5.0,3.75,2890,5000,1.0,0,0,3,1310,1580,2006,,"3665 Renton Ave S, Seattle, WA 98144, USA",20140506T000000,3665 Renton Ave S,Seattle,WA 98144,USA,98144
2014-05-06,979000.0,3.0,2.5,2690,4047,3.0,0,0,3,2690,0,2014,,"7000 23rd Ave NW, Seattle, WA 98117, USA",20140506T000000,7000 23rd Ave NW,Seattle,WA 98117,USA,98117
2014-05-06,580000.0,4.0,3.25,3569,8327,2.0,0,0,3,3569,0,2013,,"710 S 23rd St, Renton, WA 98055, USA",20140506T000000,710 S 23rd St,Renton,WA 98055,USA,98055
2014-05-06,369950.0,3.0,2.0,1270,1320,3.0,0,0,3,1270,0,2006,,"8846 Midvale Ave N, Seattle, WA 98103, USA",20140506T000000,8846 Midvale Ave N,Seattle,WA 98103,USA,98103
2014-05-06,1800000.0,5.0,5.0,4490,10279,2.0,0,0,3,3930,560,2013,,"1435 104th Ave SE, Bellevue, WA 98004, USA",20140506T000000,1435 104th Ave SE,Bellevue,WA 98004,USA,98004
2014-05-06,776000.0,4.0,2.5,3040,6425,2.0,0,0,3,3040,0,2008,,"16775 NE 86th Ct, Redmond, WA 98052, USA",20140506T000000,16775 NE 86th Ct,Redmond,WA 98052,USA,98052
2014-05-07,519950.0,3.0,2.25,1170,1249,3.0,0,0,3,1170,0,2014,,"1749 NW 60th St, Seattle, WA 98107, USA",20140507T000000,1749 NW 60th St,Seattle,WA 98107,USA,98107
2014-05-07,255000.0,5.0,2.25,2060,8632,1.0,0,0,3,1030,1030,1962,,"105 SW 129th St, Burien, WA 98146, USA",20140507T000000,105 SW 129th St,Burien,WA 98146,USA,98146
2014-05-07,495000.0,3.0,1.0,990,6000,1.0,0,0,3,990,0,1943,,"5628 NE 59th St, Seattle, WA 98105, USA",20140507T000000,5628 NE 59th St,Seattle,WA 98105,USA,98105
2014-05-07,510000.0,4.0,2.5,2430,5203,2.0,0,0,3,2430,0,2003,,"1028 NE 153rd Ct, Shoreline, WA 98155, USA",20140507T000000,1028 NE 153rd Ct,Shoreline,WA 98155,USA,98155
2014-05-07,1150000.0,4.0,4.0,4460,103382,2.0,0,0,3,4460,0,2001,,"25823 NE 30th Ct, Redmond, WA 98053, USA",20140507T000000,25823 NE 30th Ct,Redmond,WA 98053,USA,98053
2014-05-07,253000.0,3.0,1.75,1250,10122,1.0,0,0,3,1250,0,1994,,"25502 Kanasket Dr, Black Diamond, WA 98010, USA",20140507T000000,25502 Kanasket Dr,Black Diamond,WA 98010,USA,98010
2014-05-07,503000.0,3.0,2.75,1540,6760,1.0,0,0,5,1210,330,1980,,"9626 NE 129th Pl, Kirkland, WA 98034, USA",20140507T000000,9626 NE 129th Pl,Kirkland,WA 98034,USA,98034
2014-05-07,275000.0,3.0,2.5,1600,7000,2.0,0,0,4,1600,0,1993,,"21326 SE 277th Pl, Maple Valley, WA 98038, USA",20140507T000000,21326 SE 277th Pl,Maple Valley,WA 98038,USA,98038
2014-05-07,249000.0,3.0,1.0,1110,8423,1.0,0,0,3,1110,0,1952,,"14613 6th Ave SW, Burien, WA 98166, USA",20140507T000000,14613 6th Ave SW,Burien,WA 98166,USA,98166
2014-05-07,310000.0,3.0,1.75,1840,10723,1.0,0,0,4,1220,620,1974,,"19313 140th Pl SE, Renton, WA 98058, USA",20140507T000000,19313 140th Pl SE,Renton,WA 98058,USA,98058
2014-05-07,750000.0,3.0,2.75,2520,5401,1.0,0,0,4,1360,1160,1946,,"2806 13th Ave W, Seattle, WA 98119, USA",20140507T000000,2806 13th Ave W,Seattle,WA 98119,USA,98119
2014-05-07,630000.0,3.0,2.5,2680,327135,2.0,0,0,3,2680,0,1995,,"25339 SE 248th St, Ravensdale, WA 98051, USA",20140507T000000,25339 SE 248th St,Ravensdale,WA 98051,USA,98051
2014-05-07,599999.0,9.0,4.5,3830,6988,2.5,0,0,3,2450,1380,1938,,"8809 Densmore Ave N, Seattle, WA 98103, USA",20140507T000000,8809 Densmore Ave N,Seattle,WA 98103,USA,98103
2014-05-07,758000.0,4.0,2.75,2410,9549,1.0,0,0,4,1780,630,1956,,"10627 NE 45th St, Kirkland, WA 98033, USA",20140507T000000,10627 NE 45th St,Kirkland,WA 98033,USA,98033
2014-05-07,248500.0,4.0,1.75,1720,10018,1.0,0,0,5,1720,0,1960,,"16635 SE 268th St, Covington, WA 98042, USA",20140507T000000,16635 SE 268th St,Covington,WA 98042,USA,98042
2014-05-07,310000.0,3.0,1.75,2070,37904,1.0,0,0,4,1420,650,1973,,"19654 116th Ave SE, Kent, WA 98031, USA",20140507T000000,19654 116th Ave SE,Kent,WA 98031,USA,98031
2014-05-07,460000.0,3.0,2.0,1760,9055,2.0,0,0,4,1760,0,1985,,"5003 159th Ct NE, Redmond, WA 98052, USA",20140507T000000,5003 159th Ct NE,Redmond,WA 98052,USA,98052
2014-05-07,675000.0,3.0,1.75,1680,10500,1.0,0,0,4,1680,0,1959,,"4 128th Ave SE, Bellevue, WA 98005, USA",20140507T000000,4 128th Ave SE,Bellevue,WA 98005,USA,98005
2014-05-07,526000.0,2.0,2.0,1550,2400,1.5,0,0,4,1550,0,1900,,"3845 Whitman Ave N, Seattle, WA 98103, USA",20140507T000000,3845 Whitman Ave N,Seattle,WA 98103,USA,98103
2014-05-07,560000.0,3.0,3.0,4120,60392,2.0,0,2,3,3180,940,1994,,"32223 NE 88th St, Carnation, WA 98014, USA",20140507T000000,32223 NE 88th St,Carnation,WA 98014,USA,98014
2014-05-07,415000.0,4.0,3.0,1830,9548,2.0,0,0,3,1830,0,1991,,"15204 88th Ave NE, Bothell, WA 98028, USA",20140507T000000,15204 88th Ave NE,Bothell,WA 98028,USA,98028
2014-05-07,246000.0,3.0,1.0,1400,7410,1.0,0,0,3,1400,0,1944,,"624 SW 137th St, Burien, WA 98166, USA",20140507T000000,624 SW 137th St,Burien,WA 98166,USA,98166
2014-05-07,314500.0,3.0,1.75,1870,12381,1.0,0,0,4,1870,0,1957,,"29645 10th Pl S, Federal Way, WA 98003, USA",20140507T000000,29645 10th Pl S,Federal Way,WA 98003,USA,98003
2014-05-07,3200000.0,7.0,4.5,6210,8856,2.5,0,2,5,4760,1450,1910,,"1230 Warren Ave N, Seattle, WA 98109, USA",20140507T000000,1230 Warren Ave N,Seattle,WA 98109,USA,98109
2014-05-07,420000.0,2.0,1.5,1040,3500,1.5,0,0,4,1040,0,1904,,"1713 22nd Ave S, Seattle, WA 98144, USA",20140507T000000,1713 22nd Ave S,Seattle,WA 98144,USA,98144
2014-05-07,535000.0,3.0,1.75,2720,149410,1.5,0,0,3,2720,0,1988,,"33331 NE Lake Joy Rd, Carnation, WA 98014, USA",20140507T000000,33331 NE Lake Joy Rd,Carnation,WA 98014,USA,98014
2014-05-07,350000.0,3.0,1.0,1010,9360,1.0,0,0,3,1010,0,1981,,"9703 130th Ave NE, Kirkland, WA 98033, USA",20140507T000000,9703 130th Ave NE,Kirkland,WA 98033,USA,98033
2014-05-07,515000.0,3.0,1.75,1580,9147,1.0,0,1,4,1210,370,1967,,"234 W Lake Sammamish Pkwy SE, Bellevue, WA 98008, USA",20140507T000000,234 W Lake Sammamish Pkwy SE,Bellevue,WA 98008,USA,98008
